Name,Address,Distance,Description,Rating,Price,Image,Hotel_URL
Comfort Inn,Chitral,3.4 km from downtown,['Private suite'],N/A,"PKR 11,000",https://cf.bstatic.com/xdata/images/hotel/square240/691601045.webp?k=a74518396948549fe93f2e7a3ae83c4fa51e0842ee84443583bd98e34c2fc457&o=,https://www.booking.com/hotel/pk/comfort-inn-chitral.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=1418123901_413484578_3_42_0&highlighted_blocks=1418123901_413484578_3_42_0&matching_block_id=1418123901_413484578_3_42_0&sr_pri_blocks=1418123901_413484578_3_42_0__1100000&from=searchresults
Hilal Gardens,Chitral,16.2 km from downtown,[],N/A,"PKR 16,000",https://cf.bstatic.com/xdata/images/hotel/square240/739781296.webp?k=2312791afa9fd9aacf4f1a946391955833364de4fb2bde6f49708556a477c7d6&o=,https://www.booking.com/hotel/pk/hilal-gardens.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=1485773501_420066319_3_1_0&highlighted_blocks=1485773501_420066319_3_1_0&matching_block_id=1485773501_420066319_3_1_0&sr_pri_blocks=1485773501_420066319_3_1_0__1600000&from=searchresults
WindyCrest Inn,Chitral,8.4 km from downtown,[],N/A,"PKR 6,000",https://cf.bstatic.com/xdata/images/hotel/square240/684080312.webp?k=6a643035637bdec5d58f905e9b000cf3ae8c77a77c6327cf8acad98602ded7be&o=,https://www.booking.com/hotel/pk/windycrest-inn.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=1416989101_416221430_2_0_0&highlighted_blocks=1416989101_416221430_2_0_0&matching_block_id=1416989101_416221430_2_0_0&sr_pri_blocks=1416989101_416221430_2_0_0__600000&from=searchresults
Town Inn Chitral Guest House,Motehiānāndeh,3.4 km from Chitral,[],N/A,"PKR 12,000",https://cf.bstatic.com/xdata/images/hotel/square240/577062901.webp?k=736d6ba85a60a625f83c01eb1f3223c4b473c33f3f01f2e772125c87ca645bd1&o=,https://www.booking.com/hotel/pk/town-inn-chitral-guest-house.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=1240477001_395951205_2_41_0&highlighted_blocks=1240477001_395951205_2_41_0&matching_block_id=1240477001_395951205_2_41_0&sr_pri_blocks=1240477001_395951205_2_41_0__1200000&from=searchresults
Ayun Nest Guest House,Pachheli,14.2 km from Chitral,[],N/A,"PKR 5,000",https://cf.bstatic.com/xdata/images/hotel/square240/725596458.webp?k=b3be0ea83f3c17b64c39670e32da40f63acaf0b0dc62aac563b18584d65ad4cc&o=,https://www.booking.com/hotel/pk/ayun-nest-guest-house-ayun.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=1469178003_418242093_2_0_0&highlighted_blocks=1469178003_418242093_2_0_0&matching_block_id=1469178003_418242093_2_0_0&sr_pri_blocks=1469178003_418242093_2_0_0__500000&from=searchresults
Tourist Guest House,Anīahgrām,18.9 km from Chitral,[],7.8,"PKR 15,000",https://cf.bstatic.com/xdata/images/hotel/square240/385804656.webp?k=6fba02a3c3db8915c3fa1f54fcc252e190aa8f1a37af0e4227f56aadbad384e9&o=,https://www.booking.com/hotel/pk/tourist-guest-house-batrik-kalash-valley-bamboret-chitral.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9jaGl0cmFsSDNYBGi1AYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgClN7ixQbAAgHSAiRhZjNlMzFjMC1lN2I2LTRkOWYtOTFlNy1hOTE5OWNkYjBmYTLYAgHgAgE&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9a3a950a741c0860&srepoch=1756933927&all_sr_blocks=896308302_360220158_3_0_0&highlighted_blocks=896308302_360220158_3_0_0&matching_block_id=896308302_360220158_3_0_0&sr_pri_blocks=896308302_360220158_3_0_0__1500000&from=searchresults
