Name,Address,Distance,Description,Rating,Price,Image,Hotel_URL
Moon light hotel,Naran,1 km from downtown,[],N/A,"PKR 5,500",https://cf.bstatic.com/xdata/images/hotel/square240/721299232.webp?k=fdb81e334cdc4af5f867a7186695d4833c5782bde0857ef80f4fb3e529fe735b&o=,https://www.booking.com/hotel/pk/moon-light-naran.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1464440001_417746777_5_1_0&highlighted_blocks=1464440001_417746777_5_1_0&matching_block_id=1464440001_417746777_5_1_0&sr_pri_blocks=1464440001_417746777_5_1_0__550000&from=searchresults
"Naran, Rockwood Hotel,",Naran,1.4 km from downtown,[],N/A,"PKR 9,000",https://cf.bstatic.com/xdata/images/hotel/square240/731715540.webp?k=98935564ed207b4ade83b8c3e011adca8cf3842d0685fc539f22e5fcd4600d67&o=,https://www.booking.com/hotel/pk/naran-rockswoods.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1476250101_419068250_3_1_0&highlighted_blocks=1476250101_419068250_3_1_0&matching_block_id=1476250101_419068250_3_1_0&sr_pri_blocks=1476250101_419068250_3_1_0__900000&from=searchresults
Water Rocks Naran,Naran,1 km from downtown,[],10,"PKR 8,500",https://cf.bstatic.com/xdata/images/hotel/square240/729821345.webp?k=028ab3c1b11f66b2382248f9f8c8e1b97d3d6293293d7396c1ba77bfb05886bd&o=,https://www.booking.com/hotel/pk/water-rocks-naran.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1474168501_418807697_2_42_0&highlighted_blocks=1474168501_418807697_2_42_0&matching_block_id=1474168501_418807697_2_42_0&sr_pri_blocks=1474168501_418807697_2_42_0__850000&from=searchresults
Hassan Resorts,Naran,2.7 km from downtown,"['Entire apartment', '1 bedroom', '1 bathroom']",N/A,"PKR 6,600",https://cf.bstatic.com/xdata/images/hotel/square240/721986268.webp?k=a3d42ff5ecb02af479d3cd98a043861ad2489c51a281ec4451270a29f9c6b25b&o=,https://www.booking.com/hotel/pk/hassan-resorts.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1464890902_417795434_2_0_0&highlighted_blocks=1464890902_417795434_2_0_0&matching_block_id=1464890902_417795434_2_0_0&sr_pri_blocks=1464890902_417795434_2_0_0__660000&from=searchresults
"Hotel Rock Star, Naran",Naran,0.9 km from downtown,[],N/A,"PKR 11,999",https://cf.bstatic.com/xdata/images/hotel/square240/703761248.webp?k=812f6ef4fbc99b52b66a7accd2d90999538e83e3de540054774a9c47d62160e3&o=,https://www.booking.com/hotel/pk/rock-star-naran-naran.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1445835001_415979276_3_2_0&highlighted_blocks=1445835001_415979276_3_2_0&matching_block_id=1445835001_415979276_3_2_0&sr_pri_blocks=1445835001_415979276_3_2_0__1199900&from=searchresults
Forest View Hotel & Restaurant,Naran,0.7 km from downtown,[],6.0,"PKR 13,500",https://cf.bstatic.com/xdata/images/hotel/square240/706366370.webp?k=6fff7115643d7656f5d7c133448620b6ee0d6936193dee56a106611157e8ac38&o=,https://www.booking.com/hotel/pk/forest-view-amp-restaurant-naran.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=774637303_335704939_2_0_0&highlighted_blocks=774637303_335704939_2_0_0&matching_block_id=774637303_335704939_2_0_0&sr_pri_blocks=774637303_335704939_2_0_0__1350000&from=searchresults
Khunjerab lodges,Naran,1 km from downtown,[],N/A,"PKR 6,000",https://cf.bstatic.com/xdata/images/hotel/square240/731278524.webp?k=652a4fdfad37859fe2b705c14cc208ada588477e67d95c6fa6fbb2b5ac005875&o=,https://www.booking.com/hotel/pk/khunjerab-lodges.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1476029501_419044147_4_0_0&highlighted_blocks=1476029501_419044147_4_0_0&matching_block_id=1476029501_419044147_4_0_0&sr_pri_blocks=1476029501_419044147_4_0_0__600000&from=searchresults
Grand Heritage Hotel,Naran,0.9 km from downtown,[],N/A,"PKR 15,999",https://cf.bstatic.com/xdata/images/hotel/square240/311547557.webp?k=4f167ba4d5f72fdc926f36671308deceae4bade81ff93eb78aae319adafbc589&o=,https://www.booking.com/hotel/pk/grand-heritage.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=759557201_346730340_2_2_0&highlighted_blocks=759557201_346730340_2_2_0&matching_block_id=759557201_346730340_2_2_0&sr_pri_blocks=759557201_346730340_2_2_0__1599900&from=searchresults
Sky Touch Hotel and Resort,Naran,1 km from downtown,[],N/A,"PKR 15,300",https://cf.bstatic.com/xdata/images/hotel/square240/684430949.webp?k=e3d13a5c0436f5c914a0fe3d8d4ca3cc833dbb4d93ec1f299ae202a4ea8e4944&o=,https://www.booking.com/hotel/pk/sky-touch-and-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1417321202_413408720_2_2_0&highlighted_blocks=1417321202_413408720_2_2_0&matching_block_id=1417321202_413408720_2_2_0&sr_pri_blocks=1417321202_413408720_2_2_0__1530000&from=searchresults
Ashwood Cottage,Naran,1.6 km from downtown,[],N/A,"PKR 5,500",https://cf.bstatic.com/xdata/images/hotel/square240/723871063.webp?k=3dbbe3519c50b97335f3b01fa61cd6464129a4031011ccf0022e84084e3549af&o=,https://www.booking.com/hotel/pk/ashwood-cottage-nrn2.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uYXJhbkgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Atna4sUGwAIB0gIkZjY3MGNmZTgtNmVhNC00ZjcwLWI5MGQtYTlkZjEwZjBhMmZk2AIB4AIB&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2b22942c5cde02df&srepoch=1756933489&all_sr_blocks=1466482901_417964536_3_1_0&highlighted_blocks=1466482901_417964536_3_1_0&matching_block_id=1466482901_417964536_3_1_0&sr_pri_blocks=1466482901_417964536_3_1_0__550000&from=searchresults
