Name,Address,Distance,Description,Rating,Price,Image,Hotel_URL
White Hotel,Quetta,1.8 km from downtown,[],8.5,"PKR 8,000",https://cf.bstatic.com/xdata/images/hotel/square240/569127279.webp?k=d97a9a964dd4def28a81981cfa2d2a0ab7accb329f02451c5032103ddaf14c97&o=,https://www.booking.com/hotel/pk/white-quetta2.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9xdWV0dGFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL74uLFBsACAdICJDMyMjhjMTlkLWZmYzAtNGIzNi04YzQyLTAxZWE0Y2FkNmYzNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c7fb963dab0c0312&srepoch=1756934539&all_sr_blocks=1200647503_406403272_2_1_0&highlighted_blocks=1200647503_406403272_2_1_0&matching_block_id=1200647503_406403272_2_1_0&sr_pri_blocks=1200647503_406403272_2_1_0__800000&from=searchresults
vista guest house,Quetta,2.9 km from downtown,"['Entire bungalow', '1 bedroom', '5 living rooms', '6 bathrooms']",4.1,"PKR 4,950",https://cf.bstatic.com/xdata/images/hotel/square240/498614451.webp?k=04e02922ae5f2c28527467ad747a1c517b2164aba32a9c005ab5cbf8b4cfabb1&o=,https://www.booking.com/hotel/pk/vista-guest-house.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9xdWV0dGFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL74uLFBsACAdICJDMyMjhjMTlkLWZmYzAtNGIzNi04YzQyLTAxZWE0Y2FkNmYzNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c7fb963dab0c0312&srepoch=1756934539&all_sr_blocks=1070355301_379549499_2_2_0&highlighted_blocks=1070355301_379549499_2_2_0&matching_block_id=1070355301_379549499_2_2_0&sr_pri_blocks=1070355301_379549499_2_2_0__495000&from=searchresults
Rehan Hotel,Quetta,1.4 km from downtown,[],N/A,"PKR 12,499",https://cf.bstatic.com/xdata/images/hotel/square240/557296825.webp?k=ddb86d7e43ae16fa2264b2eec3fb6da10238d4db75eafa7a50ab40c06b1ed61d&o=,https://www.booking.com/hotel/pk/rehan.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9xdWV0dGFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL74uLFBsACAdICJDMyMjhjMTlkLWZmYzAtNGIzNi04YzQyLTAxZWE0Y2FkNmYzNdgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-11-01&checkout=2025-11-02&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c7fb963dab0c0312&srepoch=1756934539&all_sr_blocks=1207009101_401872620_2_0_0&highlighted_blocks=1207009101_401872620_2_0_0&matching_block_id=1207009101_401872620_2_0_0&sr_pri_blocks=1207009101_401872620_2_0_0__1249900&from=searchresults
